PRODUCCI�N PESQUERA DE AT�N REPORTADA EN AVISOS DE ARRIBO 2012 - 2019/P,,,,,,,,,,,,,
FOLIO AVISO,RNP ACTIVO,NOMBRE ACTIVO,NOMBRE OFICINA,A�O CORTE,NOMBRE PRINCIPAL,NOMBRE ESTADO,NOMBRE ESPECIE,MES CORTE,NOMBRE SITIO DESEMBARQUE, PESO DESEMBARCADO (KILOGRAMOS), PESO VIVO (KILOGRAMOS), PRECIO (PESOS), VALOR (PESOS)
A0255354,00066191,ALBACORE,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,DICIEMBRE,TUXPAN,200.00,240.00,125.00,25000.00
A0255355,00066217,LONGTAIL,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,3462.00,4154.40,205.00,247620.00
A0255356,00065938,DORADO,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,4464.00,5356.80,143.00,305540.00
A0255356,00065938,DORADO,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),DICIEMBRE,TUXPAN,180.00,180.00,12.00,2160.00
A0255357,00063842,DELFIN II,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,3720.00,4464.00,95.00,251400.00
A0255358,00039180,ROBALO XII,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,6284.00,7540.80,124.00,636168.00
A0255358,00039180,ROBALO XII,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),DICIEMBRE,TUXPAN,235.00,235.00,12.00,2820.00
A0255359,00074500,YELLOWFIN,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,2470.00,2964.00,256.00,253350.00
A0255359,00074500,YELLOWFIN,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),DICIEMBRE,TUXPAN,87.00,87.00,12.00,1044.00
A0255360,00066167,BLUE FIN,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,3620.00,4344.00,256.00,372820.00
A0255360,00066167,BLUE FIN,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),DICIEMBRE,TUXPAN,129.00,129.00,12.00,1548.00
A0255361,00041129,BIG-EYE,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,3370.00,4044.00,256.00,349430.00
A0255362,00066142,ALLISON,TUXPAN,2012,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",DICIEMBRE,TUXPAN,2910.00,3492.00,256.00,306480.00
A0255362,00066142,ALLISON,TUXPAN,2012,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),DICIEMBRE,TUXPAN,143.00,143.00,12.00,1716.00
A0255363,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2656.00,3187.20,131.00,164185.00
A0255363,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,120.00,120.00,12.00,1440.00
A0255364,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,4200.00,5040.00,116.00,217560.00
A0255364,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,108.00,108.00,12.00,1296.00
A0255364,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,260.00,312.00,140.00,36400.00
A0255365,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,4150.00,4980.00,54.00,224100.00
A0255365,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,48.00,48.00,12.00,576.00
A0255366,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3472.00,4166.40,85.00,230321.00
A0255366,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,36.00,36.00,12.00,432.00
A0255366,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,286.00,343.20,97.00,27742.00
A0255367,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2293.00,2751.60,79.00,149891.00
A0255368,00027516,INTREPIDO (TABASCO 596),TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3874.00,4648.80,69.00,190017.00
A0255368,00027516,INTREPIDO (TABASCO 596),TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,309.00,370.80,29.00,8961.00
A0255369,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3391.00,4069.20,50.00,169550.00
A0255369,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,300.00,300.00,25.00,7500.00
A0255369,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,268.00,321.60,75.00,20100.00
A0255370,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,4044.00,4852.80,142.00,307020.00
A0255370,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,21.00,21.00,12.00,252.00
A0255371,00066191,ALBACORE,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1529.00,1834.80,192.00,122270.00
A0255371,00066191,ALBACORE,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,215.00,215.00,12.00,2580.00
A0255372,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1969.00,2362.80,99.00,124718.00
A0255372,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,100.00,100.00,12.00,1200.00
A0255373,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3838.00,4605.60,77.00,295526.00
A0255373,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,80.00,80.00,12.00,960.00
A0255373,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,820.00,984.00,90.00,73800.00
A0255374,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3462.00,4154.40,124.00,346004.00
A0255374,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,21.00,21.00,12.00,252.00
A0255374,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,832.00,998.40,77.00,64064.00
A0255381,00007120,SCORPIO III,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,6577.00,7892.40,99.00,493449.00
A0255381,00007120,SCORPIO III,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,193.00,193.00,12.00,2316.00
A0255381,00007120,SCORPIO III,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,406.00,487.20,90.00,36540.00
A0255382,00066209,SKIPJACK,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2275.00,2730.00,192.00,180180.00
A0255382,00066209,SKIPJACK,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,119.00,119.00,12.00,1428.00
A0255383,00066217,LONGTAIL,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3021.00,3625.20,192.00,235100.00
A0255383,00066217,LONGTAIL,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,200.00,240.00,192.00,38400.00
A0255384,00074500,YELLOWFIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,3531.00,4237.20,166.00,247707.00
A0255384,00074500,YELLOWFIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,358.00,358.00,12.00,4296.00
A0255384,00074500,YELLOWFIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,825.00,990.00,128.00,105600.00
A0255385,00066142,ALLISON,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2354.00,2824.80,166.00,165138.00
A0255385,00066142,ALLISON,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,121.00,121.00,12.00,1452.00
A0255386,00041129,BIG-EYE,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1726.00,2071.20,190.00,129580.00
A0255386,00041129,BIG-EYE,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1088.00,1305.60,128.00,139264.00
A0255387,00066167,BLUE FIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2589.00,3106.80,190.00,194370.00
A0255387,00066167,BLUE FIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,56.00,56.00,12.00,672.00
A0255387,00066167,BLUE FIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,747.00,896.40,128.00,95616.00
A0255389,00039073,PAMPANO XI,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1075.00,1290.00,112.00,90290.00
A0255390,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1802.00,2162.40,84.00,151368.00
A0255391,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1787.00,2144.40,106.00,144094.00
A0255392,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1335.00,1602.00,159.00,106335.00
A0255393,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,331.00,397.20,84.00,27804.00
A0255393,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,210.00,252.00,96.00,20160.00
A0255394,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,904.00,1084.80,100.00,90400.00
A0255395,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1360.00,1632.00,75.00,102000.00
A0255396,00066191,ALBACORE,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2278.00,2733.60,192.00,175744.00
A0255396,00066191,ALBACORE,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,250.00,250.00,12.00,3000.00
A0255396,00066191,ALBACORE,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,300.00,360.00,128.00,38400.00
A0255397,00066209,SKIPJACK,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2085.00,2502.00,192.00,160792.00
A0255398,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1788.00,2145.60,131.00,191760.00
A0255398,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,51.00,51.00,12.00,612.00
A0255398,00039180,ROBALO XII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,260.00,312.00,109.00,28340.00
A0255399,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1274.00,1528.80,149.00,97190.00
A0255399,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,28.00,28.00,12.00,336.00
A0255400,00007120,SCORPIO III,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,3109.00,3730.80,99.00,227623.00
A0255400,00007120,SCORPIO III,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,170.00,204.00,77.00,13090.00
A0255401,00074500,YELLOWFIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2147.00,2576.40,192.00,165644.00
A0255401,00074500,YELLOWFIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,365.00,438.00,128.00,46720.00
A0255402,00027516,INTREPIDO (TABASCO 596),TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2476.00,2971.20,67.00,109672.00
A0255402,00027516,INTREPIDO (TABASCO 596),TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,428.00,513.60,80.00,16460.00
A0255403,00039214,ROBALO VIII,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2185.00,2622.00,188.00,192116.00
A0255403,00039214,ROBALO VIII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,608.00,608.00,12.00,7296.00
A0255404,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2605.00,3126.00,99.00,186340.00
A0255404,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,164.00,164.00,12.00,1968.00
A0255404,00073353,SCORPIO II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,946.00,1135.20,77.00,72842.00
A0255405,00066142,ALLISON,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1223.00,1467.60,192.00,100892.00
A0255405,00066142,ALLISON,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,463.00,463.00,12.00,5556.00
A0255406,00066167,BLUE FIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1119.00,1342.80,192.00,92286.00
A0255406,00066167,BLUE FIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,468.00,468.00,12.00,5616.00
A0255407,00041129,BIG-EYE,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1153.00,1383.60,192.00,95112.00
A0255407,00041129,BIG-EYE,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,201.00,201.00,12.00,2412.00
A0255408,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2709.00,3250.80,99.00,194568.00
A0255408,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,188.00,188.00,12.00,2256.00
A0255408,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,824.00,988.80,77.00,63448.00
A0255409,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,180.00,216.00,90.00,16200.00
A0255409,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,194.00,232.80,180.00,34920.00
A0255410,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,420.00,504.00,84.00,35280.00
A0255410,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,25.00,25.00,12.00,300.00
A0255411,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,4160.00,4992.00,84.00,349440.00
A0255411,00066035,MARLIN,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,115.00,115.00,12.00,1380.00
A0255412,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,3504.00,4204.80,176.00,273568.00
A0255412,00065938,DORADO,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,470.00,564.00,96.00,45120.00
A0255413,00066217,LONGTAIL,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,2635.00,3162.00,154.00,204390.00
A0255413,00066217,LONGTAIL,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,215.00,215.00,12.00,2580.00
A0255414,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,790.00,948.00,110.00,86900.00
A0255414,00032391,PROPEMEX Y-14-G,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,55.00,55.00,12.00,660.00
A0255415,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,813.00,975.60,99.00,60215.00
A0255415,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,37.00,37.00,12.00,444.00
A0255415,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,586.00,703.20,113.00,66218.00
A0255416,00034389,PROPEMEX A-23-G,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1962.00,2354.40,112.00,170460.00
A0255416,00034389,PROPEMEX A-23-G,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,35.00,35.00,12.00,420.00
A0255416,00034389,PROPEMEX A-23-G,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,360.00,432.00,77.00,27720.00
A0255417,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,560.00,672.00,153.00,42420.00
A0255417,00042630,ROBALO IX,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,308.00,369.60,113.00,34804.00
A0255418,00039214,ROBALO VIII,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,2795.00,3354.00,183.00,220054.00
A0255418,00039214,ROBALO VIII,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,223.00,223.00,12.00,2676.00
A0255419,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1485.00,1782.00,85.00,126225.00
A0255419,00063842,DELFIN II,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,300.00,300.00,25.00,7500.00
A0255421,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,3242.00,3890.40,99.00,233299.00
A0255421,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,189.00,189.00,12.00,2268.00
A0255421,00073346,SCORPIO I,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,112.00,134.40,77.00,8624.00
A0255422,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,2989.00,3586.80,184.00,235834.00
A0255422,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,75.00,75.00,12.00,900.00
A0255422,00066001,ALETA AMARILLA,TUXPAN,2013,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,760.00,912.00,117.00,88920.00
A0255423,00027516,INTREPIDO (TABASCO 596),TUXPAN,2013,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1555.00,1866.00,86.00,84610.00
